nsites,nclusts,sg,ss,se,variable,value
,,,,,AdjHE_RE,0.6605850784133008
,,,,,AdjHE_RE,0.7207337012794369
,,,,,AdjHE_RE,0.1064396193897234
,,,,,AdjHE_RE,0.5055061170386524
,,,,,AdjHE_RE,0.4703871924912344
,,,,,AdjHE_RE,0.5705926339420341
,,,,,AdjHE_RE,0.930554299694608
,,,,,AdjHE_RE,0.8137657019023964
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.7523324410895663
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.6873221084959361
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.4288045330280035
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.3106423560226811
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.5626053762980301
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.4177959550899769
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6819155931378396
25.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.3860762487361558
,,,,,AdjHE_RE,0.7033617611253317
,,,,,AdjHE_RE,0.6357112235304353
,,,,,AdjHE_RE,0.6345212313776094
,,,,,AdjHE_RE,0.677419312771464
,,,,,AdjHE_RE,0.6751519601842432
,,,,,AdjHE_RE,0.7332156135083776
,,,,,AdjHE_RE,0.6516901979095601
,,,,,AdjHE_RE,0.7371960062614314
,,,,,AdjHE_RE,0.6504793066382437
,,,,,AdjHE_RE,0.6457410608902242
,,,,,AdjHE_RE,0.6692200317267226
,,,,,AdjHE_RE,0.6636677039736254
,,,,,AdjHE_RE,0.6264943225076656
,,,,,AdjHE_RE,0.6643259103337409
,,,,,AdjHE_RE,0.6681195894493878
,,,,,AdjHE_RE,0.6588140903826529
,,,,,AdjHE_RE,0.658338037147027
,,,,,AdjHE_RE,0.6744616042983033
,,,,,AdjHE_RE,0.6472793004832419
,,,,,AdjHE_RE,0.6597386403415227
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6665566438053704
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6774412069183653
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6424458493427442
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6266454518415925
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6619484197681297
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6525967585798632
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6444815318665998
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6533762496645819
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6340205847049747
2.0,1.0,0.5,0.25,0.25,AdjHE_RE,0.6619770726410907
,,,,,AdjHE_RE,0.6714127744367618
,,,,,AdjHE_RE,0.6559371574492333
,,,,,AdjHE_RE,0.682344660158798
,,,,,AdjHE_RE,0.6798031703723844
,,,,,AdjHE_RE,0.6579297016568258
,,,,,AdjHE_RE,0.6458286141158136
,,,,,AdjHE_RE,0.6566640617856222
,,,,,AdjHE_RE,0.674445884016422
,,,,,AdjHE_RE,0.6443740520076613
,,,,,AdjHE_RE,0.653895606864615
,,,,,AdjHE_RE,0.656000709490187
,,,,,AdjHE_RE,0.8058338857898922
,,,,,AdjHE_RE,0.3220989553825342
,,,,,AdjHE_RE,0.5170017279042308
,,,,,AdjHE_RE,0.4208259681216637
,,,,,AdjHE_RE,0.3248419725216747
,,,,,AdjHE_RE,0.6836317072165857
,,,,,AdjHE_RE,0.5211243649645178
,,,,,AdjHE_RE,0.5073525677422119
,,,,,AdjHE_RE,0.2847555513366022
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.7641845019400089
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4983670778374602
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6637719193840204
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.5089612277082043
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,1.0
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.633795674676772
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,1.0
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4400093157880522
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.7361555401332863
2.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.7128992533270864
,,,,,AdjHE_RE,0.5668302140389652
,,,,,AdjHE_RE,0.6535442963614083
,,,,,AdjHE_RE,0.6359726582090673
,,,,,AdjHE_RE,0.6500160170299717
,,,,,AdjHE_RE,0.6519305135277226
,,,,,AdjHE_RE,0.6795251243558584
,,,,,AdjHE_RE,0.642627211712932
,,,,,AdjHE_RE,0.6592397630465724
,,,,,AdjHE_RE,0.6383010291844172
,,,,,AdjHE_RE,0.6563352838360381
,,,,,AdjHE_RE,0.6433042283597563
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.2560645874678309
,,,,,AdjHE_RE,0.9042351056672828
,,,,,AdjHE_RE,0.5647751954700843
,,,,,AdjHE_RE,0.4482658971624181
,,,,,AdjHE_RE,0.0160617263496831
,,,,,AdjHE_RE,0.5028465969641758
,,,,,AdjHE_RE,0.4452923624222469
,,,,,AdjHE_RE,0.3649271430044675
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.9715718824552104
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6590357738261741
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4911594898550137
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.2018946282855792
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.366622821685624
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4308496129855138
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.5156459898932432
,,,,,AdjHE_RE,0.6436839430363213
,,,,,AdjHE_RE,0.6371746471444898
,,,,,AdjHE_RE,0.6809180053874752
,,,,,AdjHE_RE,0.653817985288378
,,,,,AdjHE_RE,0.6713869055619897
,,,,,AdjHE_RE,0.674111970595355
,,,,,AdjHE_RE,0.661799361179988
,,,,,AdjHE_RE,0.6563136817786156
,,,,,AdjHE_RE,0.6816043596748472
,,,,,AdjHE_RE,0.6600327981490319
,,,,,AdjHE_RE,0.6829989909116121
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.9970949515356464
,,,,,AdjHE_RE,0.4850731776033808
,,,,,AdjHE_RE,0.641278574631954
,,,,,AdjHE_RE,0.7905029281474238
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.8274955312090505
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6997530142158839
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6471862714160824
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6341983282109975
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6332902442675425
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6631496602362272
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6651359925584635
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6674488280782883
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.694561453372537
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6737458191113699
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6650352512274208
,,,,,AdjHE_RE,0.6544613743356055
,,,,,AdjHE_RE,0.6526549706276916
,,,,,AdjHE_RE,0.6635694870152478
,,,,,AdjHE_RE,0.6615072597212125
,,,,,AdjHE_RE,0.6903948255293444
,,,,,AdjHE_RE,0.6463094653781835
,,,,,AdjHE_RE,0.6882153256805211
,,,,,AdjHE_RE,0.6577114043800105
,,,,,AdjHE_RE,0.6812347329000535
,,,,,AdjHE_RE,0.6466288758401699
,,,,,AdjHE_RE,0.6611657619228019
,,,,,AdjHE_RE,0.657794253379163
,,,,,AdjHE_RE,0.6791832274468795
,,,,,AdjHE_RE,0.6662157257113411
,,,,,AdjHE_RE,0.6780913610903199
,,,,,AdjHE_RE,0.6593354001201369
,,,,,AdjHE_RE,0.6469688841370873
,,,,,AdjHE_RE,0.6600023630159523
,,,,,AdjHE_RE,0.6648552064871257
,,,,,AdjHE_RE,0.6769949619674172
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6628832697163453
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.3487162007248341
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4245021508345496
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.7034441298935564
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4393467407293223
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6701333686376073
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4496423042782501
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6887911370936151
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.4099722733273264
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.8435419161250576
,,,,,AdjHE_RE,0.6297851727921671
,,,,,AdjHE_RE,0.6823456331314474
,,,,,AdjHE_RE,0.675201806804586
,,,,,AdjHE_RE,0.664056111707859
,,,,,AdjHE_RE,0.6659979946514077
,,,,,AdjHE_RE,0.6607951421039784
,,,,,AdjHE_RE,0.6604900571977073
,,,,,AdjHE_RE,0.665453508467783
,,,,,AdjHE_RE,0.6773394378145786
,,,,,AdjHE_RE,0.6629688814660702
,,,,,AdjHE_RE,0.6736460933204605
,,,,,AdjHE_RE,0.6159598350828401
,,,,,AdjHE_RE,0.0823646227329013
,,,,,AdjHE_RE,0.4893583657618902
,,,,,AdjHE_RE,1.0
,,,,,AdjHE_RE,0.6432291833401342
,,,,,AdjHE_RE,0.1974784779579836
,,,,,AdjHE_RE,0.6866063826631288
,,,,,AdjHE_RE,0.5832341546524002
,,,,,AdjHE_RE,0.355016372910456
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6606814659012892
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6918714629809242
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6708395708219391
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6655051233006114
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6683766050950652
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6466892409644037
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6724492968883292
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6574835569709363
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6442213251682145
25.0,2.0,0.5,0.25,0.25,AdjHE_RE,0.6750011362102222
